time,backRightPower,backLeftPower,frontLeftPower,frontRightPower,isClampAtMax,targetElevatorPosition,clampState,basketState,targetArmPosition
8.615790741,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.661784537,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.697672958,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.736425545,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.772701298,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.805969677,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.849700431,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.88780231,-0.23208814352750776,0.23208814352750776,-0.23208814352750776,0.23208814352750776,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.92232923,-0.23208814352750776,0.23208814352750776,-0.23208814352750776,0.23208814352750776,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
8.961499192,-0.23208814352750776,0.23208814352750776,-0.23208814352750776,0.23208814352750776,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.002803863,-0.23208814352750776,0.23208814352750776,-0.23208814352750776,0.23208814352750776,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.038423367,-0.23208814352750776,0.23208814352750776,-0.23208814352750776,0.23208814352750776,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.089417789,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.138293252,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.180709464,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.224858761,-0.3,0.3,0.3,-0.3,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.263726848,-0.3,0.3,0.3,-0.3,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.297962976,-0.3,0.3,0.3,-0.3,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.341447856,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.376245442,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.420815322,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.457635034,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.497750871,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.541525667,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.578981213,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.61323105,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.652223387,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.697772683,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.729541895,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.771210857,0.21055376500000036,0.21055376500000036,0.21055376500000036,0.21055376500000036,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.817173153,0.22445537766666682,0.22445537766666682,0.22445537766666682,0.22445537766666682,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.862085158,0.2398257263333335,0.2398257263333335,0.2398257263333335,0.2398257263333335,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.902633829,0.25475001933333347,0.25475001933333347,0.25475001933333347,0.25475001933333347,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
9.947225291,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
